IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
170099373,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Friday,02/03/2017,08:00,MISSION,"ARREST, BOOKED",200 Block of VALENCIA ST,-122.42229765823365,37.76844274160024,"(37.76844274160024, -122.42229765823365)",17009937305041
170679533,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Saturday,08/19/2017,19:00,TARAVAL,NONE,1800 Block of WAWONA ST,-122.48617733046656,37.73681291889757,"(37.73681291889757, -122.48617733046656)",17067953305083
170167942,BURGLARY,"BURGLARY,APT UNDER CONSTRUCTION, FORCIBLE ENTRY",Sunday,02/26/2017,17:00,NORTHERN,NONE,100 Block of VANNESS AV,-122.41945689439277,37.77686171867177,"(37.77686171867177, -122.41945689439277)",17016794205111
170187439,BURGLARY,"BURGLARY OF FLAT, FORCIBLE ENTRY",Friday,03/03/2017,20:45,SOUTHERN,NONE,600 Block of NATOMA ST,-122.41102056075044,37.777482891160645,"(37.777482891160645, -122.41102056075044)",17018743905021
170679828,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Sunday,08/20/2017,03:00,RICHMOND,NONE,500 Block of 29TH AV,-122.48887409163709,37.778915917517104,"(37.778915917517104, -122.48887409163709)",17067982805081
170100180,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Saturday,02/04/2017,20:00,CENTRAL,JUVENILE BOOKED,CHESTNUT ST / SANSOME ST,-122.40353208006535,37.804968886395876,"(37.804968886395876, -122.40353208006535)",17010018005014
170169136,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Monday,02/27/2017,20:00,BAYVIEW,NONE,100 Block of MENDELL ST,-122.3836915039592,37.743189041996466,"(37.743189041996466, -122.3836915039592)",17016913605051
170680869,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Monday,08/21/2017,03:52,CENTRAL,NONE,600 Block of SACRAMENTO ST,-122.40347587314457,37.79365883809695,"(37.79365883809695, -122.40347587314457)",17068086905073
170681425,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Sunday,08/13/2017,01:14,MISSION,NONE,0 Block of DOLORES ST,-122.4269048630866,37.76844031820594,"(37.76844031820594, -122.4269048630866)",17068142505043
170681431,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Saturday,08/19/2017,04:45,MISSION,NONE,0 Block of DOLORES ST,-122.4269048630866,37.76844031820594,"(37.76844031820594, -122.4269048630866)",17068143105043
170681798,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Thursday,08/17/2017,09:00,MISSION,NONE,300 Block of LIBERTY ST,-122.42907273667831,37.757321207270394,"(37.757321207270394, -122.42907273667831)",17068179805043
170681845,BURGLARY,"BURGLARY OF APARTMENT HOUSE, ATT FORCIBLE ENTRY",Monday,08/21/2017,10:30,INGLESIDE,NONE,300 Block of RAYMOND AV,-122.41029731203295,37.714036104191415,"(37.714036104191415, -122.41029731203295)",17068184505012
170101730,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Sunday,02/05/2017,11:19,NORTHERN,"ARREST, BOOKED",FRANKLIN ST / GEARY BL,-122.4230311750879,37.785481874741905,"(37.785481874741905, -122.4230311750879)",17010173005014
170170224,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Thursday,02/23/2017,09:20,SOUTHERN,NONE,300 Block of TOWNSEND ST,-122.3961640585324,37.77623287532988,"(37.77623287532988, -122.3961640585324)",17017022405043
170682699,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,08/21/2017,08:10,RICHMOND,NONE,4100 Block of FULTON ST,-122.47616827187665,37.772991993900234,"(37.772991993900234, -122.47616827187665)",17068269905013
170683471,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Monday,08/21/2017,11:49,PARK,"ARREST, BOOKED",200 Block of DIVISADERO ST,-122.43683527037425,37.77082136535491,"(37.77082136535491, -122.43683527037425)",17068347105081
170683556,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Tuesday,08/22/2017,04:25,MISSION,"ARREST, BOOKED",300 Block of SANCHEZ ST,-122.43087193638245,37.763543374581545,"(37.763543374581545, -122.43087193638245)",17068355605051
170683738,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,08/22/2017,08:09,MISSION,NONE,STEVENSON ST / DUBOCE AV,-122.42158660286941,37.76991668014387,"(37.76991668014387, -122.42158660286941)",17068373805083
170683932,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,04/08/2017,04:20,CENTRAL,NONE,200 Block of SUTTER ST,-122.40401394354588,37.78975182250488,"(37.78975182250488, -122.40401394354588)",17068393205073
170683976,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Monday,08/21/2017,12:15,RICHMOND,NONE,900 Block of 47TH AV,-122.50780539236858,37.77031031690871,"(37.77031031690871, -122.50780539236858)",17068397605151
170684065,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Tuesday,08/22/2017,10:00,TARAVAL,NONE,2900 Block of 20TH AV,-122.47616781144377,37.73360178239469,"(37.73360178239469, -122.47616781144377)",17068406505083
170170967,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Tuesday,02/28/2017,20:30,BAYVIEW,NONE,300 Block of HAMILTON ST,-122.4097041556209,37.72668952079589,"(37.72668952079589, -122.4097041556209)",17017096705013
170684394,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Monday,08/21/2017,22:45,SOUTHERN,NONE,300 Block of 11TH ST,-122.41328752719359,37.77119620323764,"(37.77119620323764, -122.41328752719359)",17068439405073
170684576,BURGLARY,"BURGLARY OF WAREHOUSE, ATTEMPTED FORCIBLE ENTRY",Tuesday,08/22/2017,02:53,BAYVIEW,NONE,1000 Block of TENNESSEE ST,-122.38929689255788,37.75915140709127,"(37.75915140709127, -122.38929689255788)",17068457605062
170684582,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Monday,08/21/2017,15:35,PARK,NONE,2000 Block of GROVE ST,-122.45034507517722,37.774298058417045,"(37.774298058417045, -122.45034507517722)",17068458205073
170684952,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Tuesday,08/22/2017,06:18,MISSION,NONE,3200 Block of 21ST ST,-122.42072271187943,37.75687068978724,"(37.75687068978724, -122.42072271187943)",17068495205071
170685239,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Monday,08/21/2017,01:00,SOUTHERN,NONE,300 Block of BERRY ST,-122.39666141527148,37.77309561200369,"(37.77309561200369, -122.39666141527148)",17068523905073
170685251,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Monday,08/21/2017,10:30,NORTHERN,NONE,1200 Block of POLK ST,-122.42032699386301,37.788452157813204,"(37.788452157813204, -122.42032699386301)",17068525105153
170685308,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Saturday,08/19/2017,01:22,NORTHERN,NONE,1600 Block of BAY ST,-122.4341770104489,37.803004425825826,"(37.803004425825826, -122.4341770104489)",17068530805011
170685411,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, FORCIBLE ENTRY",Saturday,08/05/2017,17:00,SOUTHERN,NONE,0 Block of SHERMAN ST,-122.40678339766704,37.77713615393612,"(37.77713615393612, -122.40678339766704)",17068541105171
170173096,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Wednesday,03/01/2017,19:25,CENTRAL,"ARREST, BOOKED",200 Block of JEFFERSON ST,-122.41665048206421,37.80816605335633,"(37.80816605335633, -122.41665048206421)",17017309605071
170685994,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Tuesday,08/22/2017,20:15,CENTRAL,"ARREST, BOOKED",100 Block of THE EMBARCADERONORTH ST,-122.39467013426848,37.79533118681279,"(37.79533118681279, -122.39467013426848)",17068599405014
170686152,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,08/18/2017,20:00,RICHMOND,NONE,200 Block of 19TH AV,-122.47857896479817,37.78322013060979,"(37.78322013060979, -122.47857896479817)",17068615205013
170686704,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Wednesday,08/23/2017,02:05,MISSION,NONE,1800 Block of MISSION ST,-122.41997085985693,37.76745403441758,"(37.76745403441758, -122.41997085985693)",17068670405051
170686817,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Wednesday,08/23/2017,00:15,CENTRAL,NONE,1200 Block of JACKSON ST,-122.41565396676567,37.79482647591489,"(37.79482647591489, -122.41565396676567)",17068681705081
170686895,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Wednesday,08/23/2017,06:00,CENTRAL,NONE,500 Block of BUSH ST,-122.40674221199419,37.79047328306053,"(37.79047328306053, -122.40674221199419)",17068689505083
170686920,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,08/22/2017,17:20,NORTHERN,NONE,500 Block of POLK ST,-122.41901714999229,37.781936028872686,"(37.781936028872686, -122.41901714999229)",17068692005073
170687291,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Tuesday,08/22/2017,16:00,INGLESIDE,NONE,0 Block of ROANOKE ST,-122.43112305347334,37.736318640081734,"(37.736318640081734, -122.43112305347334)",17068729105141
170687586,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Tuesday,08/22/2017,23:00,CENTRAL,NONE,300 Block of VALLEJO ST,-122.40347694335043,37.79930131612775,"(37.79930131612775, -122.40347694335043)",17068758605153
170687611,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Tuesday,08/22/2017,19:30,CENTRAL,NONE,0 Block of CLAUDE LN,-122.40437418666362,37.79024819605605,"(37.79024819605605, -122.40437418666362)",17068761105051
170688625,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Monday,08/21/2017,23:02,TARAVAL,NONE,3200 Block of 20TH AV,-122.47564746078615,37.72852806274646,"(37.72852806274646, -122.47564746078615)",17068862505153
170688926,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Wednesday,08/23/2017,02:04,RICHMOND,NONE,400 Block of 31ST AV,-122.49116258395264,37.78074517956976,"(37.78074517956976, -122.49116258395264)",17068892605011
170688976,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,08/21/2017,07:30,RICHMOND,NONE,300 Block of ARGUELLO BL,-122.45915687034714,37.784420905620756,"(37.784420905620756, -122.45915687034714)",17068897605013
170689231,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Wednesday,08/23/2017,08:45,BAYVIEW,NONE,1800 Block of JENNINGS ST,-122.38732901268206,37.7286322916598,"(37.7286322916598, -122.38732901268206)",17068923105043
170689576,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Wednesday,08/23/2017,21:00,TARAVAL,NONE,2700 Block of JUDAH ST,-122.49146666049101,37.76100790770381,"(37.76100790770381, -122.49146666049101)",17068957605151
170689764,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Wednesday,08/23/2017,21:00,SOUTHERN,NONE,500 Block of BRYANT ST,-122.396589419143,37.78065228015227,"(37.78065228015227, -122.396589419143)",17068976405151
170689811,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Thursday,08/24/2017,04:40,MISSION,NONE,1900 Block of MARKET ST,-122.4264983799847,37.769249045094035,"(37.769249045094035, -122.4264983799847)",17068981105071
170689827,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Wednesday,08/23/2017,16:00,BAYVIEW,NONE,1000 Block of GRIFFITH ST,-122.37892077185914,37.72861197109929,"(37.72861197109929, -122.37892077185914)",17068982705141
170689946,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Thursday,08/24/2017,01:43,RICHMOND,NONE,6100 Block of GEARY BL,-122.48527023654042,37.77994022716686,"(37.77994022716686, -122.48527023654042)",17068994605051
170689946,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Thursday,08/24/2017,01:43,RICHMOND,NONE,6100 Block of GEARY BL,-122.48527023654042,37.77994022716686,"(37.77994022716686, -122.48527023654042)",17068994605073
170689946,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Thursday,08/24/2017,01:43,RICHMOND,NONE,6100 Block of GEARY BL,-122.48527023654042,37.77994022716686,"(37.77994022716686, -122.48527023654042)",17068994605151
170689952,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Wednesday,08/23/2017,16:35,RICHMOND,NONE,2800 Block of BUSH ST,-122.44419993519733,37.78559737831203,"(37.78559737831203, -122.44419993519733)",17068995205141
170689968,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Tuesday,08/22/2017,20:00,PARK,NONE,600 Block of WALLER ST,-122.43398679818058,37.77075487336626,"(37.77075487336626, -122.43398679818058)",17068996805023
170690034,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Tuesday,08/22/2017,21:00,MISSION,NONE,100 Block of CAPP ST,-122.41868791980372,37.764275385706114,"(37.764275385706114, -122.41868791980372)",17069003405153
170690084,BURGLARY,SAFE BURGLARY OF A STORE,Thursday,08/24/2017,04:00,MISSION,NONE,2300 Block of BRYANT ST,-122.40945402181458,37.75678280771427,"(37.75678280771427, -122.40945402181458)",17069008405251
170174254,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Monday,02/20/2017,00:01,NORTHERN,NONE,700 Block of ELLIS ST,-122.41856209710514,37.78418470913026,"(37.78418470913026, -122.41856209710514)",17017425405011
170690391,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Wednesday,08/23/2017,16:00,RICHMOND,NONE,0 Block of COMMONWEALTH AV,-122.45571912412268,37.78504494729225,"(37.78504494729225, -122.45571912412268)",17069039105141
170690686,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Wednesday,08/23/2017,16:00,NORTHERN,NONE,1500 Block of JACKSON ST,-122.4205834418625,37.794192633627574,"(37.794192633627574, -122.4205834418625)",17069068605153
170690733,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",Wednesday,08/23/2017,18:00,NORTHERN,NONE,0 Block of PAGE ST,-122.42161537533748,37.77424126314849,"(37.77424126314849, -122.42161537533748)",17069073305072
170108275,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Friday,02/03/2017,10:00,BAYVIEW,NONE,0 Block of BAYVIEW ST,-122.39371023135818,37.73273890920939,"(37.73273890920939, -122.39371023135818)",17010827505043
170691311,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Thursday,08/24/2017,07:00,RICHMOND,NONE,4400 Block of CALIFORNIA ST,-122.46510093096096,37.78486773037933,"(37.78486773037933, -122.46510093096096)",17069131105071
170692563,BURGLARY,"BURGLARY, VEHICLE, ATT. (ARREST MADE)",Friday,08/25/2017,01:27,PARK,JUVENILE BOOKED,800 Block of SCOTT ST,-122.43653541598384,37.777554927250705,"(37.777554927250705, -122.43653541598384)",17069256305015
170692795,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Thursday,08/24/2017,21:30,NORTHERN,NONE,2100 Block of CHESTNUT ST,-122.43870134823221,37.80044988597612,"(37.80044988597612, -122.43870134823221)",17069279505051
170692949,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Thursday,08/24/2017,20:00,INGLESIDE,NONE,400 Block of 28TH ST,-122.43238556254062,37.74500048949719,"(37.74500048949719, -122.43238556254062)",17069294905141
170693492,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Saturday,07/01/2017,00:01,TARAVAL,NONE,0 Block of CHUMASERO DR,-122.47297240052426,37.71323913143977,"(37.71323913143977, -122.47297240052426)",17069349205151
170693505,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Tuesday,07/25/2017,00:01,TARAVAL,NONE,0 Block of CHUMASERO DR,-122.47297240052426,37.71323913143977,"(37.71323913143977, -122.47297240052426)",17069350505151
170693646,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Thursday,08/24/2017,17:15,MISSION,NONE,2900 Block of MISSION ST,-122.41827907501226,37.749820986447126,"(37.749820986447126, -122.41827907501226)",17069364605071
170693953,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Wednesday,08/23/2017,11:00,CENTRAL,NONE,0 Block of RENO PL,-122.40551846259005,37.79985057887201,"(37.79985057887201, -122.40551846259005)",17069395305043
170694042,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,08/25/2017,15:35,RICHMOND,NONE,5400 Block of FULTON ST,-122.49009248999846,37.77235527488447,"(37.77235527488447, -122.49009248999846)",17069404205013
170694343,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Wednesday,08/23/2017,20:00,NORTHERN,NONE,1400 Block of CHESTNUT ST,-122.42720455476172,37.80191115015874,"(37.80191115015874, -122.42720455476172)",17069434305043
170695523,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Saturday,08/26/2017,02:17,CENTRAL,NONE,200 Block of GREEN ST,-122.4028514969036,37.80033070287432,"(37.80033070287432, -122.4028514969036)",17069552305151
170695539,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,08/25/2017,19:30,BAYVIEW,NONE,1400 Block of RHODEISLAND ST,-122.4013658719475,37.751307441333296,"(37.751307441333296, -122.4013658719475)",17069553905013
170696480,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,08/25/2017,18:00,RICHMOND,NONE,300 Block of 22ND AV,-122.4815173386597,37.78117780666892,"(37.78117780666892, -122.4815173386597)",17069648005013
170696543,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Tuesday,08/22/2017,18:00,NORTHERN,NONE,700 Block of EDDY ST,-122.42002595593856,37.78305001407373,"(37.78305001407373, -122.42002595593856)",17069654305013
170696719,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Monday,08/21/2017,22:08,NORTHERN,NONE,1400 Block of FILLMORE ST,-122.43268094292587,37.78282144901397,"(37.78282144901397, -122.43268094292587)",17069671905073
170177452,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Monday,02/27/2017,01:25,SOUTHERN,NONE,300 Block of FREMONT ST,-122.39276120071727,37.78740784646621,"(37.78740784646621, -122.39276120071727)",17017745205011
170177468,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Tuesday,02/28/2017,12:00,BAYVIEW,NONE,0 Block of CASHMERE ST,-122.38270507280059,37.73588581485937,"(37.73588581485937, -122.38270507280059)",17017746805041
170197444,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,03/10/2017,03:06,RICHMOND,NONE,0 Block of MARVEL CT,-122.49288954885553,37.7829456223596,"(37.7829456223596, -122.49288954885553)",17019744405083
170698088,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Sunday,08/27/2017,03:43,TENDERLOIN,"ARREST, BOOKED",0 Block of GRANT AV,-122.40499741604349,37.787196333634846,"(37.787196333634846, -122.40499741604349)",17069808805051
170698232,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Sunday,08/27/2017,07:09,MISSION,NONE,200 Block of VALENCIA ST,-122.42240555639769,37.76956852749686,"(37.76956852749686, -122.42240555639769)",17069823205051
170698709,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Saturday,07/15/2017,00:01,INGLESIDE,NONE,200 Block of TRUMBULL ST,-122.42501079992459,37.73087816539975,"(37.73087816539975, -122.42501079992459)",17069870905141
170699111,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",Saturday,08/26/2017,18:00,MISSION,NONE,3700 Block of 24TH ST,-122.42687991622124,37.751683245443374,"(37.751683245443374, -122.42687991622124)",17069911105072
170699246,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,08/26/2017,00:15,NORTHERN,NONE,1900 Block of WASHINGTON ST,-122.42534230955529,37.792681363350155,"(37.792681363350155, -122.42534230955529)",17069924605073
170700360,BURGLARY,"BURGLARY OF WAREHOUSE, FORCIBLE ENTRY",Sunday,08/27/2017,00:07,BAYVIEW,NONE,1300 Block of DONNER AV,-122.38931614225329,37.72166539149931,"(37.72166539149931, -122.38931614225329)",17070036005061
170700558,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Monday,08/28/2017,03:39,RICHMOND,NONE,400 Block of ARGUELLO BL,-122.4589962802977,37.78220118574546,"(37.78220118574546, -122.4589962802977)",17070055805071
170700564,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Monday,08/28/2017,05:22,TENDERLOIN,NONE,200 Block of MCALLISTER ST,-122.4165777924458,37.78061487615397,"(37.78061487615397, -122.4165777924458)",17070056405151
170700837,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,08/27/2017,19:30,RICHMOND,UNFOUNDED,600 Block of 5TH AV,-122.46280237940931,37.77633560908953,"(37.77633560908953, -122.46280237940931)",17070083705013
170188738,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Monday,03/06/2017,16:30,INGLESIDE,NONE,500 Block of ROCKDALE DR,-122.44959165889178,37.73992605563308,"(37.73992605563308, -122.44959165889178)",17018873805141
170701277,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, ATT. FORCIBLE",Friday,08/18/2017,11:00,INGLESIDE,UNFOUNDED,500 Block of NEVADA ST,-122.41170689225515,37.735197157248194,"(37.735197157248194, -122.41170689225515)",17070127705172
170701277,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, UNLAWFUL ENTRY",Friday,08/18/2017,11:00,INGLESIDE,UNFOUNDED,500 Block of NEVADA ST,-122.41170689225515,37.735197157248194,"(37.735197157248194, -122.41170689225515)",17070127705173
170701330,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",Friday,08/25/2017,18:30,MISSION,NONE,500 Block of YORK ST,-122.40928608966041,37.762435283937144,"(37.762435283937144, -122.40928608966041)",17070133005072
170701368,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,08/19/2017,12:00,PARK,NONE,300 Block of PARNASSUS AV,-122.45501764386677,37.76427012410116,"(37.76427012410116, -122.45501764386677)",17070136805073
170701954,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,08/24/2017,08:30,NORTHERN,NONE,800 Block of FRANKLIN ST,-122.42225553532354,37.78200227232004,"(37.78200227232004, -122.42225553532354)",17070195405013
170702059,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,08/28/2017,14:15,INGLESIDE,NONE,0 Block of TIOGA AV,-122.40413219332284,37.71606153707161,"(37.71606153707161, -122.40413219332284)",17070205905041
170702394,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Monday,08/28/2017,17:50,CENTRAL,"ARREST, BOOKED",THE EMBARCADERONORTH ST / BAY ST,-122.40556507280961,37.806617153097136,"(37.806617153097136, -122.40556507280961)",17070239405014
170702742,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Monday,08/28/2017,19:55,CENTRAL,JUVENILE BOOKED,NORTHPOINT ST / JONES ST,-122.41708175321843,37.80614208538619,"(37.80614208538619, -122.41708175321843)",17070274205014
170702980,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Monday,08/28/2017,21:07,MISSION,NONE,4100 Block of 19TH ST,-122.43541053146586,37.75920051228574,"(37.75920051228574, -122.43541053146586)",17070298005081
170703461,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Monday,08/28/2017,20:01,MISSION,NONE,400 Block of 14TH ST,-122.42333189139529,37.768126551679536,"(37.768126551679536, -122.42333189139529)",17070346105051
170703665,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Monday,08/28/2017,06:30,PARK,NONE,100 Block of UPPER TR,-122.444079146842,37.765041244660566,"(37.765041244660566, -122.444079146842)",17070366505043
170703740,BURGLARY,"BURGLARY OF WAREHOUSE, ATTEMPTED FORCIBLE ENTRY",Tuesday,08/29/2017,03:30,BAYVIEW,NONE,1400 Block of WALLACE AV,-122.38828072880135,37.725939498722546,"(37.725939498722546, -122.38828072880135)",17070374005062
170703875,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Tuesday,08/29/2017,06:26,BAYVIEW,NONE,1900 Block of OAKDALE AV,-122.39693538867232,37.738280920869364,"(37.738280920869364, -122.39693538867232)",17070387505151
170704356,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Monday,08/28/2017,17:30,PARK,NONE,400 Block of BELVEDERE ST,-122.4481233477648,37.76379023140536,"(37.76379023140536, -122.4481233477648)",17070435605141
170704481,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,08/28/2017,16:30,MISSION,NONE,0 Block of SEWARD ST,-122.43936392797806,37.757854140024094,"(37.757854140024094, -122.43936392797806)",17070448105041
170704522,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Monday,08/28/2017,17:00,MISSION,NONE,4400 Block of 20TH ST,-122.43742769869007,37.75746833450093,"(37.75746833450093, -122.43742769869007)",17070452205141
170704550,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,08/29/2017,13:15,RICHMOND,NONE,2800 Block of CALIFORNIA ST,-122.4413017475882,37.788013581323575,"(37.788013581323575, -122.4413017475882)",17070455005073
170704782,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,08/29/2017,07:15,PARK,NONE,1100 Block of SHRADER ST,-122.4511943428433,37.76424570060244,"(37.76424570060244, -122.4511943428433)",17070478205073
170705053,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Tuesday,08/29/2017,13:05,BAYVIEW,NONE,1700 Block of LANE ST,-122.39050742225852,37.731375962985794,"(37.731375962985794, -122.39050742225852)",17070505305082
170113707,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Wednesday,02/08/2017,15:55,MISSION,NONE,900 Block of SOUTH VAN NESS AV,-122.41672558643896,37.757954274082934,"(37.757954274082934, -122.41672558643896)",17011370705013
170113729,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Thursday,02/09/2017,03:26,NORTHERN,NONE,1100 Block of BAY ST,-122.42528860490663,37.804067431798444,"(37.804067431798444, -122.42528860490663)",17011372905071
170705100,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Tuesday,08/29/2017,17:36,CENTRAL,"ARREST, BOOKED",FRANCISCO ST / MONTGOMERY ST,-122.40536136812409,37.80569474173927,"(37.80569474173927, -122.40536136812409)",17070510005014
